taux de reussite : ;;0,928094726;4645;
;;;334;
;;;;
;;;;
;;;;
HomeTeam;AwayTeam;FullTimeHomeGoals;FullTimeAwayGoals;
TochigiSC;MitoHollyHock;2;3;5
Trento;ArzignanoValchiampo;3;2;5
UDIbiza;Hercules;1;1;2
UnionClodienseChioggi;Lumezzane;1;1;2
USTataouine;CABizertin;2;0;2
UtahRoyals;SanDiegoaveW;1;2;3
Versailles;USOrléans;1;3;4
WaggerydsIK;NässjöFF;2;6;8
ArgentinosJuniors;NewellsOldBoys;3;0;3
ArsenalTula;UralYekaterinburg;1;0;1
BarracasCentral;ClubAtléticoBanfield;0;1;1
DeportivoXinabajul;DeportivoMixco;3;3;6
KageraSugar;JKTTanzania;0;0;0
KFLaçi;PartizaniTirana;1;1;2
KFTirana;AFElbasani;1;1;2
MladostGAT;FKSlobodaUžice;1;0;1
Pescara;USPianese;2;1;3
USAU18;PeruU17;2;0;2
BalaTown;HolywellTown;2;0;2
Mallorca;RealSociedad;1;0;1
OLReign;NJNYGothamFC;0;2;2
Penybont;HaverfordwestCounty;1;0;1
ShahrdariAstara;Saipa;2;3;5
ShanghaiJiadingHuilon;HeilongjiangIceCity;0;0;0
AmazonasFC;OperárioFerroviário;2;1;3
FuerteSanFrancisco;AlianzaFC;0;2;2
KinondoniMC;AzamFC;0;4;4
NeftchiFargona;QizilqumZarafshon;2;2;4
RanchoSantana;WalterFerretti;0;1;1
Talleres(RE);Huracán;0;1;1
AtléticoSanluqueño;RealMadridCastilla;2;2;4
IgmanKonjic;SlobodaTuzla;1;0;1
KageraSugar;KenGoldFC;2;0;2
MaghrebAthleticTetoua;MASFez;1;1;2
NorwayU16W;SwedenU16W;2;1;3
OlanchoFC;CDOlimpia;1;2;3
UniondeTouarga;WACCasablanca;1;1;2
AlKhor;AlShamal;1;2;3
ARTMunicipalJalapa;WalterFerretti;0;1;1
ArzignanoValchiampo;UnionClodienseChioggi;1;0;1
AtléticoGüemes;ClubAtléticoSanMigue;2;0;2
AtléticoPetróleosLuan;ASManiemaUnion;0;0;0
AtléticoRafaela;DeportivoMadryn;0;0;0
Bielefeld;1860München;0;1;1
ClubAlmagro;ClubAtléticoColón;0;2;2
CSMioveni;ArgesPitesti;1;1;2
CumbayáFC;Aucas;0;3;3
EnvigadoFC;OnceCaldas;0;1;1
EspéranceSportivedeT;DekedahaFC;8;0;8
FCFratria;PFCMinyorPernik;1;1;2
FKŽeljezni?ar;ZrinjskiMostar;0;2;2
GuangxiPingguoHaliao;ShanghaiJiadingHuilon;2;2;4
HavadarSC;Foolad;0;1;1
KhimikDzerzhinsk;TorpedoMiass;2;1;3
KidsgroveAthletic;BelperTown;1;2;3
LibertaddeLoja;IndependientedelValle;1;1;2
NaftAlBasra;AlKarkhSC;1;0;1
NewellsOldBoys;Tigre;1;0;1
NKPosušje;FKRadnikBijeljina;3;1;4
PostaRangers;KCB;0;3;3
RealValladolid;RealSociedad;0;0;0
ShinnikYaroslavl;FCTorpedoMoscow;1;1;2
SkënderbeuKorçë;KFLaçi;2;1;3
Sorrento;TurrisCalcio;0;0;0
TekstilshchikIvanovo;VelesMoscow;0;2;2
TPMazembe;RedArrowsFC;2;1;3
Tyumen;RodinaMoscow;1;2;3
UnióndeSantaFe;GodoyCruz;3;1;4
Agropecuario;ArsenaldeSarandí;1;0;1
AllBoys;SanMartíndeTucumán;0;1;1
AlMinaa;AlHedood;2;1;3
AtlPaso;SanSebastiándelosRe;0;0;0
BoyacáChicó;DeportivoPasto;1;0;1
BrowndeAdrogué;EstudiantesdeRíoCuar;0;0;0
BudapestiVSC;Szeged2011;0;0;0
CAPlatense;RosarioCentral;1;0;1
Chapecoense;AvaíFC;1;0;1
ChicagoRedStars;SanDiegoaveW;1;0;1
ClubAtléticoAlvarado;QuilmesAtléticoClub;0;0;0
CPLaUnión;XerezCD;0;1;1
Cuiabá;Cruzeiro;0;0;0
DefensayJusticia;SanLorenzodeAlmagro;0;0;0
DeportivaMinera;RealBalompédicaLinens;0;0;0
DeportivoMaipú;GimnasiadeMendoza;0;0;0
DeportivoMorón;ClubAtléticoMitre;1;2;3
FCIrtyshOmsk;Rodina2Moscow;0;3;3
FCSportistSvoge;OFCBelasitsaPetrich;1;1;2
Getafe;Leganes;1;1;2
GimnasticoTorrelavega;RayoCantabria;1;1;2
GuillermoBrown;SanMartíndeSanJuan;0;2;2
HoustonDash;OLReign;1;0;1
Huracán;ClubAtléticoLanús;3;0;3
Ilioupoli;Egaleo;1;3;4
IslochMinsk;BATE;1;2;3
Isparta32Spor;Sar?yerGK;0;2;2
JKTTanzania;KinondoniMC;0;0;0
JuticalpaFC;CDGénesis;0;0;0
KFBesaDobërdoll;FKPelister;2;3;5
K?rklarelispor;Alt?norduFK;2;2;4
LusitanoGC;AcadémicodeViseu;1;1;2
MiloFC;StadedAbidjan;2;1;3
MitoHollyHock;FagianoOkayama;0;0;0
NantongZhiyun;QingdaoHainiu;2;1;3
NuevaChicago;GimnasiayTiro;2;0;2
Patronato;EstudiantesdeCaseros;4;0;4
Sabadell;IbizaIslasPitiusas;1;1;2
SanFernando;Villanovense;3;1;4
SãoPauloFC;Internacional;1;3;4
SCCMohammédia;OlympicSafi;1;2;3
SDAmorebieta;OurenseCF;2;0;2
SintTruiden2;KRCMechelen;2;3;5
SumgayitPFC;ZiraFK;0;2;2
TenerifeCD;SportingdeGijón;1;1;2
TochigiSC;KagoshimaUnited;2;1;3
UECornellà;AtleticoBaleares;0;0;0
UlinziStars;ShabanaFC;2;2;4
XerezDeportivo;OrihuelaCF;2;2;4
ArioEslamshahr;MesShahreBabakKerma;1;0;1
ClubGuaraní;ClubOlimpia;0;0;0
DefensoresdeBelgrano;AlmiranteBrown;3;0;3
EnosisNeonParalimni;OmoniaAradippou;0;2;2
FKVršac;FKSlobodaUžice;1;0;1
GFKDubo?ica;FKJavorIvanjica;1;1;2
Huesca;Cordoba;4;1;5
Marsaxlokk;MostaFC;2;4;6
NaftGachsaran;FajrSepasi;0;1;1
Saipa;MesSoongoun;1;2;3
Sarmiento;CentralCórdobaSdE;1;3;4
ShahreRaz;ShahrdariNoshahr;1;1;2
Temperley;Aldosivi;0;0;0
ZamoraFC;DeportivoLaGuaira;0;0;0
BraintreeTown;Halifax;1;0;1
Brusque;AmazonasFC;1;0;1
PoliceFC(Uganda);BrightStarsFC;1;1;2
RacingdeCórdoba;Talleres(RE);1;1;2
Valencia;Osasuna;0;0;0
Vicenza;Renate;1;0;1
AFCAmsterdam;GVVV;3;0;3
AmaZulu;KaizerChiefs;1;3;4
AritmaPrague;FKPardubice;0;3;3
ASSoliman;EspéranceSportivedeT;1;2;3
Bragantino;Internacional;2;2;4
CSSfaxien;BenGuerdane;1;0;1
DeportivoCali;FortalezaCEIF;2;2;4
DiagorasFC;Kallithea;0;0;0
Egaleo;Kampaniakos;3;2;5
GørslevIF;BKSkjold;3;1;4
JKTTanzania;CoastalUnion;2;1;3
KFRiniaGostivar;KFShkëndija;3;1;4
OlympicSafi;RenaissancedeBerkane;0;2;2
PFKAndijan;NeftchiFargona;0;0;0
RealAvilés;CDLealtad;0;2;2
UzbekistanU20;NepalU20;6;0;6
VolgarAstrakhan;FCUfa;1;1;2
AzamFC;SimbaSC;0;2;2
Campobasso;VisPesaro;3;2;5
Chapecoense;AmazonasFC;2;0;2
KualaLumpurCity;BorneoFC;1;0;1
Monopoli;Benevento;1;0;1
SCVilla;BulFC;2;1;3
UnionClodienseChioggi;Trento;2;2;4
Versailles;Valenciennes;1;1;2
ZaxoFC;NewrozSC;1;1;2
BourgenBresse;Paris13Atletico;0;3;3
DeportivoRiestra;NewellsOldBoys;3;3;6
IndiaU20;IranU20;0;1;1
NadiShababAlOrdon;AlSareehSC;2;1;3
RealValladolid;Mallorca;1;2;3
ShahrdariArak;KheybarKhorramabad;1;0;1
YeclanoDeportivo;AtléticoSanluqueño;2;0;2
CFFuenlabrada;AtleticoMadridB;0;1;1
Che?miankaChe?m;KSZOOstrowiecSwietokr;4;1;5
CumbayáFC;ClubSportEmelec;1;0;1
DeportivoMadryn;GuillermoBrown;1;0;1
DinamoTiranaKS;VllazniaShkodër;2;1;3
EstudiantesdeCaseros;RacingdeCórdoba;1;0;1
FCYantra;SpartakPleven;1;2;3
Foolad;ZobAhanIsfahan;1;0;1
Getafe;Alaves;2;0;2
GodoyCruz;Huracán;1;1;2
InternacionalFCPalmir;CúcutaDeportivo;1;0;1
KagoshimaUnited;MitoHollyHock;3;0;3
KFLaçi;TeutaDurrës;0;1;1
LaEquidad;AtléticoBucaramanga;0;1;1
MetalulBuz?u;CSMioveni;4;0;4
NaftBandarAbbas;Saipa;0;1;1
OsasunaB;Ponferradina;0;3;3
QuilmesAtléticoClub;AtléticoGüemes;1;0;1
RealMadridCastilla;Hercules;1;0;1
SanLorenzodeAlmagro;ClubAtléticoBanfield;2;1;3
ShahrdariAstara;SanatMesKerman;0;0;0
SofapakaFC;BandariFC;0;1;1
TalabaSC;AlHedood;1;0;1
Vallecano;Leganes;1;1;2
Voluntari;UnireaUrziceni;1;3;4
WinchesterCity;Weymouth;2;2;4
68YeniAksarayspor;NazilliBld;2;0;2
ADUniónAdarve;AtlPaso;1;0;1
AFCLeopards;NairobiCityStars;2;1;3
ÁguilasFC;XerezDeportivo;0;0;0
Alcorcón;SevillaAtlético;2;2;4
AlmiranteBrown;ChacoForEver;3;0;3
AntequeraCF;CFIntercity;1;1;2
ArsenalTula;FCUfa;0;0;0
AudaceCerignola;Casertana;0;0;0
BergantiñosFC;UDLlanera;2;2;4
BocaJuniorsdeCali;OrsomarsoSC;0;0;0
Cavese;LatinaCalcio;1;0;1
CDArenteiro;GimnásticaSegoviana;2;0;2
CentralCórdobaSdE;BarracasCentral;2;1;3
CFRayoMajadahonda;GetafeB;1;2;3
ClubAtléticoMitre;Temperley;0;0;0
Conquense;Navalcarnero;1;0;1
EspéranceSportivedeT;StadeTunisien;2;2;4
FKRabotni?kiSkopje;FKShkupi;2;1;3
FKŽeljezni?ar;NKPosušje;1;0;1
FoshanNanshi;ShijiazhuangGongfu;1;1;2
FUSdeRabat;IRTanger;0;0;0
GFKTikvesh;FKSileks;0;0;0
GimnasiayTiro;DeportivoMorón;1;1;2
?skenderunFK;BatmanPetrolspor;2;0;2
JaguaresdeCórdoba;JuniordeBarranquilla;1;1;2
JapanU20;KyrgyzstanU20;1;1;2
KCB;UlinziStars;1;0;1
KrasnodarII;FCIrtyshOmsk;1;0;1
Linares;SanFernando;2;1;3
Lleida;Sabadell;0;1;1
MashujaaFC;AzamFC;0;0;0
MurangaSEAL;MaraSugar;1;1;2
OurenseCF;Barakaldo;1;3;4
PolokwaneCity;StellenboschFC;1;1;2
RealMurcia;RealBetisB;0;1;1
SDLogroñés;UDBarbastro;0;0;0
ShamakhiFK;TuranTovuz;2;2;4
ShanghaiJiadingHuilon;WuxiWugo;2;0;2
TorpedoMiass;DynamoBryansk;2;1;3
TrapaniCalcio;TurrisCalcio;4;0;4
Trento;Triestina;1;1;2
UDIbiza;AlcoyanoCD;1;0;1
VelesMoscow;Leningradets;0;1;1
VirtusVerona;AtalantaU23;1;2;3
CSDComunicaciones;Municipal;1;2;3
Huachipato;CoquimboUnido;3;2;5
JuticalpaFC;OlanchoFC;0;1;1
KakamegaHomeboyz;KariobangiSharks;0;1;1
Lucchese;MilanFuturo;1;1;2
PFCMinyorPernik;CSKA1948SofiaII;0;1;1
AustriaWien(Am);KremserSC;2;1;3
ClubAtléticoAtlanta;SanTelmo;2;0;2
FKPanev?žys;FKTransINVEST;2;1;3
GuaraniFutebolClube;AvaíFC;0;0;0
JSKabylie;MCAlger;1;2;3
ProPatria;Novara;1;1;2
ValourFC;PacificFC;1;0;1
Millonarios;AtléticoBucaramanga;0;0;0
RealSanAndrés;OrsomarsoSC;0;2;2
USMKhenchela;CRBelouizdad;0;0;0
AirtelKitara;PoliceFC(Uganda);0;1;1
AngolaU20;SouthAfricaU20;0;1;1
ArioEslamshahr;BesatKermanshah;2;0;2
CSSfaxien;EGSGafsa;2;0;2
FCKyzylzhar;FCOrdabasy;0;1;1
LaEquidad;AméricadeCali;0;0;0
NaftGachsaran;NaftMasjedSoleyman;1;0;1
PaykanFC;MesSoongoun;1;0;1
ShahrdariAstara;NaftBandarAbbas;0;1;1
VfBMarburg;Darmstadt98U21;1;0;1
AustriaWien(Am);Leobendorf;1;0;1
BìnhD??ng;HoChiMinhCity;3;0;3
DamacFC;AlShababRiyadh;1;0;1
DefensoresdeBelgrano;EstudiantesdeRíoCuar;0;0;0
Erzurumspor;Boluspor;1;0;1
FAŠiauliai;FKŽalgiris;1;3;4
MashujaaFC;SingidaBlackStars;0;1;1
MoghayerAlSarhan;AlSalt;1;1;2
NassajiMazandaran;Malavan;1;1;2
OperárioFerroviário;Chapecoense;3;2;5
Saipa;MesShahreBabakKerma;1;2;3
UniondeTouarga;MaghrebAthleticTetoua;1;0;1
Warta;MiedzLegnica;1;4;5
ZobAhanIsfahan;ShahrdariArak;0;4;4
Agropecuario;GuillermoBrown;2;1;3
AmazonasFC;Novorizontino;1;0;1
AtléticoGüemes;Talleres(RE);2;1;3
Barwell;StratfordTown;1;0;1
BelgiumU17W;HungaryU17W;1;0;1
ClubAlmagro;Aldosivi;1;2;3
Cuiabá;SãoPauloFC;2;0;2
DeportivoFabril;Langreo;1;1;2
EnvigadoFC;AtléticoBucaramanga;0;0;0
Espanyol;Mallorca;2;1;3
FCFelgueiras;AcadémicodeViseu;1;1;2
FCIrtyshOmsk;MashukKMVPyatigorsk;2;1;3
FCSlaviaMozyr;BATE;2;3;5
FoshanNanshi;HeilongjiangIceCity;5;1;6
GimnasiayEsgrimaLaP;GodoyCruz;0;1;1
KrasnodarII;Rodina2Moscow;3;4;7
MetallurgLipetsk;TorpedoMiass;1;2;3
MFKKarviná;HradecKrálové;0;0;0
MushucRuna;IndependientedelValle;1;1;2
NanjingCity;ShijiazhuangGongfu;1;1;2
NewellsOldBoys;ClubAtléticoLanús;2;1;3
OltSlatina;SteauaBucure?ti;1;1;2
RacingFerrol;ElcheCF;1;0;1
SkënderbeuKorçë;FKEgnatia;0;1;1
Stourbridge;Matlock;3;0;3
Temperley;GimnasiayTiro;1;1;2
TenerifeCD;Cartagena;2;0;2
Tyumen;KAMAZNaberezhnyeCheln;1;1;2
UnireaSlobozia;UniversitateaCluj;2;2;4
VoskaSport;FKRabotni?kiSkopje;0;2;2
AlianzaPetrolera;OnceCaldas;1;0;1
ArsenalDzyarzhynsk;FCNemanGrodno;0;4;4
AtléticoRafaela;ClubAtléticoAtlanta;2;0;2
AtléticoSanluqueño;UDIbiza;0;0;0
AvangardKursk;Leningradets;1;1;2
BrowndeAdrogué;ClubAtléticoMitre;2;2;4
CAAntoniano;XerezCD;1;0;1
CAPlatense;RiverPlate;0;0;0
CDAnguiano;CDTeruel;2;0;2
ClubAtléticoAlvarado;EstudiantesdeCaseros;0;1;1
ClubSportEmelec;Aucas;0;0;0
CompostelaSD;UMEscobedo;1;2;3
DeportivaMinera;Linares;1;0;1
DeportivoMadryn;DefensoresUnidos;3;0;3
DeportivoMaipú;ClubAtléticoSanMigue;1;1;2
DeportivoPasto;AtléticoNacional;1;2;3
Egaleo;KalamataFC;1;1;2
Elaz??spor;Menemenspor;0;3;3
FCFakelVoronezh;FCDynamoMakhachkala;1;1;2
GimnasiayEsgrimadeJ;QuilmesAtléticoClub;0;2;2
Independiente;DeportivoRiestra;3;1;4
KepezBld;?skenderunFK;1;3;4
KIFÖrebroDFFW;AIKW;1;1;2
Lugo;GimnásticodeTarragona;2;2;4
NaftMaysan;AlNaft;0;0;0
NajafFC;DuhokFC;0;1;1
Navalcarnero;CDIllescas;1;1;2
Olot;Lleida;0;0;0
Osmanlispor;Alt?norduFK;0;0;0
ParadouAC;JSKabylie;0;3;3
Patronato;SanMartíndeTucumán;0;1;1
RanchoSantana;RealEstelí;1;3;4
RealÁvila;Guijuelo;1;0;1
ShinnikYaroslavl;Yenisey;2;0;2
SpartakPleven;PFCMinyorPernik;3;2;5
SuduvaMarijampole;FKTransINVEST;0;0;0
Tractor;Foolad;1;2;3
TristánSuárez;ArsenaldeSarandí;2;0;2
UDBarbastro;ArenasClubdeGetxo;1;2;3
USBiskra;CRBelouizdad;0;0;0
USMKhenchela;ESMostaganem;2;0;2
AsterasTripolisB;AOChania;1;1;2
BihorOradea;UCraiova1948;1;1;2
ClubAtléticoBanfield;EstudiantesdeLaPlata;1;2;3
DiagorasFC;Kampaniakos;0;1;1
EgyptU17;KuwaitU17;1;1;2
Feralpisalò;AlbinoLeffe;1;0;1
SokolSaratov;RotorVolgograd;0;1;1
DeportivoMorón;GimnasiadeMendoza;0;1;1
FerroCarrilOeste;NuevaChicago;1;2;3
AhrobiznesVolochysk;FCBukovynaChernivtsi;1;0;1
EnvigadoFC;DeportivoPasto;0;1;1
NaftBandarAbbas;SanatNaft;0;1;1
RealSanAndrés;CúcutaDeportivo;0;2;2
CapeVerde;Botswana;0;1;1
CroatiaU17W;SlovakiaU17W;2;2;4
ElPasoLocomotive;SanAntonioFC;2;2;4
England;Greece;1;2;3
PaysanduSC;Chapecoense;2;0;2
UAE;NorthKorea;1;1;2
Venezuela;Argentina;1;1;2
Admira;AustriaWien;0;3;3
Algeciras;Hercules;2;3;5
Benin;Rwanda;3;0;3
Cavese;TurrisCalcio;1;2;3
Liverpool(URU);CentroAtléticoFénix;1;2;3
MontenegroU21;RomaniaU21;2;6;8
NetherlandsU18;UkraineU19;1;0;1
NorthMacedoniaU21;MoldovaU21;2;1;3
SintMaarten;PuertoRico;3;2;5
SloveniaU19;AustriaU19;1;2;3
TenerifeCD;Zaragoza;2;3;5
Tunisia;Comoros;0;1;1
Alcorcón;RealBetisB;1;2;3
Aldosivi;DefensoresdeBelgrano;0;1;1
AntequeraCF;MéridaAD;1;1;2
AntiguaandBarbuda;DominicanRepublic;0;5;5
AvaíFC;AméricaFutebolClube(;2;2;4
BanburyUnited;BromsgroveSporting;0;0;0
CDTondela;Leixoes;2;1;3
ClubGuaraní;SportivoAmeliano;1;1;2
DetroitCityFC;IndyEleven;0;0;0
EstudiantesdeCaseros;AtléticoGüemes;2;0;2
FCFakelVoronezh;TorpedoBelAZZhodino;1;3;4
Guijuelo;RealValladolidB;1;2;3
Hitchin;SpaldingUnited;2;1;3
LeonesaCultural;OurenseCF;3;0;3
Lithuania;Kosovo;1;2;3
Livingston;InvernessCT;2;2;4
OsasunaB;GimnásticaSegoviana;3;2;5
Peru;Uruguay;1;0;1
RealAvilés;RealÁvila;2;0;2
Serbia;Switzerland;2;0;2
UDIbiza;AtleticoMadridB;1;1;2
VirtusVerona;ArzignanoValchiampo;2;1;3
VolgarAstrakhan;TekstilshchikIvanovo;2;1;3
ZamoraFC;MonagasSC;2;4;6
68YeniAksarayspor;Elaz??spor;1;0;1
ÁguilasFC;CDEsteponaFS;0;0;0
Botafogo(SP);OperárioFerroviário;0;0;0
BrokeBoys;AmkalMoscow;1;2;3
CDArenteiro;GimnásticodeTarragona;4;0;4
CDCalahorra;Alfaro;0;0;0
CDIllescas;GetafeB;1;0;1
CFFuenlabrada;AlcoyanoCD;0;2;2
CFRayoMajadahonda;Moscardó;1;2;3
Coritiba;AmazonasFC;3;1;4
EstudiantesdeRíoCuar;ChacoForEver;0;0;0
FCVihrenSandanski;PFCMinyorPernik;1;2;3
GuillermoBrown;AllBoys;0;0;0
Huachipato;ColoColo;1;2;3
IbizaIslasPitiusas;ElcheCFIlicitano;1;2;3
Ilioupoli;AsterasTripolisB;1;0;1
Kavala;NikiVolos;1;1;2
Kazakhstan;Slovenia;0;1;1
Lleida;Alzira;0;2;2
OnceDeportivodeAhuac;Cacahuatique;1;0;1
SlobodaTuzla;GFKDubo?ica;1;1;2
Talleres(RE);GimnasiayEsgrimadeJ;0;1;1
UECornellà;Olot;1;2;3
Villanovense;XerezDeportivo;0;0;0
VillarrealB;AtléticoSanluqueño;1;1;2
AlmiranteBrown;AtléticoRafaela;1;2;3
EnglandU18;UkraineU19;3;1;4
Eswatini;Mozambique;0;3;3
Kenya;Cameroon;0;1;1
Liberia;EquatorialGuinea;1;2;3
OnceCaldas;DeportivoPasto;2;1;3
PanioniosAthens;Egaleo;2;0;2
PatriotasFC;ClubSantaFe;1;2;3
SanMartíndeTucumán;RacingdeCórdoba;2;2;4
Ukraine;CzechRepublic;1;1;2
Zimbabwe;Namibia;3;1;4
AlbaniaU21;ArmeniaU21;1;0;1
AtléticoSanluqueño;RealBetisB;0;2;2
Belarus;Luxembourg;1;1;2
Botswana;Mauritania;1;1;2
Chad;Zambia;0;1;1
ClubAtléticoAtlanta;DeportivoMadryn;1;1;2
Comoros;Tunisia;1;1;2
GloucesterCity;FromeTown;2;0;2
GuineaBissau;Mali;0;0;0
Istaravshan;RavshanKulob;1;3;4
Luxembourg;Bulgaria;0;1;1
MCElBayadh;MCAlger;0;1;1
Mozambique;Mali;0;1;1
Nicaragua;FrenchGuiana;3;2;5
Panachaiki;Egaleo;2;0;2
Pogo?Szczecin;ArkaGdynia;1;1;2
Rwanda;Benin;2;1;3
Saipa;ParsJonoubiJam;2;1;3
SanMarino;Gibraltar;1;1;2
SierraLeone;IvoryCoast;1;0;1
SokolSaratov;UralYekaterinburg;1;3;4
SwitzerlandU18;PolandU18;2;3;5
Tanzania;CongoDR;0;2;2
ChapeltonMaroons;HumbleLions;2;0;2
PaykanFC;BesatKermanshah;0;1;1
Saipa;NaftMasjedSoleyman;2;0;2
SanatMesKerman;MesShahreBabakKerma;0;0;0
SanatNaft;MesSoongoun;2;2;4
ShahreRaz;ParsJonoubiJam;1;0;1
Tyumen;AlaniaVladikavkaz;0;0;0
CentroAtléticoFénix;CACerro;1;3;4
ChadormaluSC;KheybarKhorramabad;1;0;1
DibbaAlFujairah;BaniyasSC;0;1;1
BourgenBresse;AubagneFC;2;1;3
Brusque;ClubedeRegatasBrasil;1;2;3
CoastalUnion;DodomaJiji;2;0;2
CRKhemisZemamra;RenaissancedeBerkane;1;3;4
PASGiannina;Kampaniakos;2;1;3
Sarmiento;GimnasiayEsgrimaLaP;1;1;2
UniversitateaCluj;O?elulGala?i;2;0;2
URASC;BulFC;0;1;1
USMKhenchela;MCAlger;0;1;1
AmazonasFC;AvaíFC;2;1;3
AremaFC;MalutUnited;3;1;4
ArzignanoValchiampo;Vicenza;1;2;3
AtalantaU23;Renate;4;0;4
BandariFC;MurangaSEAL;0;0;0
CádizCFB;OrihuelaCF;2;1;3
CDSubiza;CDAnguiano;0;3;3
ChacoForEver;Aldosivi;1;1;2
CheongjuJikji;GimpoFC;0;1;1
ChernomoretsNovorossiy;NeftekhimikNizhnekamsk;0;0;0
Chester;Scunthorpe;0;0;0
ClubAlmagro;GimnasiayTiro;0;3;3
ClubAtléticoAlvarado;SanMartíndeTucumán;0;2;2
CSCDumbr?vi?a;CSMioveni;2;1;3
DefensoresdeBelgrano;ClubAtléticoMitre;0;0;0
FCAndorra;LeonesaCultural;1;1;2
FCAstana64;FCZhetysu;1;0;1
FCIrtyshOmsk;TorpedoMiass;1;2;3
FKEgnatia;TeutaDurrës;0;0;0
JaguaresdeCórdoba;AtléticoNacional;1;3;4
JuventudTorremolinos;ÁguilasFC;1;1;2
KCB;KakamegaHomeboyz;4;1;5
KFLaçi;VllazniaShkodër;3;1;4
MetallurgLipetsk;DynamoBryansk;4;1;5
Novara;AlbinoLeffe;2;0;2
Osasuna;Betis;1;2;3
RacingdeCórdoba;ArsenaldeSarandí;3;1;4
SDAmorebieta;UnionistasdeSalamanca;3;3;6
SibirNovosibirsk;AvangardKursk;3;0;3
Sorrento;Benevento;0;3;3
TobolKostanay;FCOrdabasy;1;0;1
UniversitateaCluj;UnireaUrziceni;1;0;1
Whitby;LeekTown;0;0;0
Alcorcón;RealMadridCastilla;2;1;3
AlMuharraqSC;BahrainSC;7;2;9
Alzira;UECornellà;1;0;1
ArisThessaloniki;Kallithea;2;0;2
AsterasTripolisB;PanargiakosFC;1;3;4
AtléticoRafaela;ClubAtléticoColón;0;0;0
AtléticoSanluqueño;CFFuenlabrada;2;1;3
AtlPaso;CFRayoMajadahonda;2;3;5
BadalonaFutur;ValenciaB;0;3;3
BihorOradea;MiercureaCiuc;0;1;1
CDFAS;CDÁguila;3;4;7
CDMóstoles;CDIllescas;0;1;1
CerroLargo;Danubio;0;0;0
DeportivaMinera;CPLaUnión;3;1;4
DeportivoMadryn;AlmiranteBrown;5;1;6
DeportivoMaipú;Talleres(RE);0;0;0
ElcheCF;SportingdeGijón;2;1;3
ESZarzis;EspéranceSportivedeT;1;0;1
ÉtoileSportiveduSahe;StadeTunisien;0;1;1
FagianoOkayama;IwakiFC;2;1;3
FCKyzylzhar;Atyrau;3;2;5
FKPelister;FKShkupi;0;0;0
GFKTikvesh;KFShkëndija;0;0;0
GimnasiayEsgrimadeJ;EstudiantesdeCaseros;2;1;3
GodoyCruz;NewellsOldBoys;2;0;2
JuticalpaFC;Marathón;1;1;2
Kastamonuspor;Sar?yerGK;1;1;2
KFBylis;SkënderbeuKorçë;0;1;1
KrasnodarII;VolgaUlyanovsk;1;3;4
LaEquidad;AméricadeCali;2;2;4
Langreo;MarinodeLuanco;2;1;3
LusitanoGC;Estoril;0;0;0
Mallorca;Vallecano;1;0;1
MashukKMVPyatigorsk;Rodina2Moscow;3;1;4
OlympicFKTashkent;QizilqumZarafshon;1;0;1
PambaSC;KageraSugar;1;1;2
Patronato;SanMartíndeSanJuan;0;3;3
PFCKuban;VelesMoscow;1;1;2
RacingFerrol;Huesca;0;0;0
RealÁvila;CoruxoFC;3;2;5
SanLorenzodeAlmagro;BarracasCentral;1;0;1
ShahrdariArak;Foolad;4;2;6
ShinnikYaroslavl;BaltikaKaliningrad;1;3;4
SingidaBlackStars;Namungo;2;0;2
Smederevo;FKSlobodaUžice;2;0;2
SokolSaratov;AlaniaVladikavkaz;0;1;1
TampicoMadero;LeonesNegrosUdeG;3;2;5
TekstilshchikIvanovo;SpartakKostroma;2;2;4
Temperley;NuevaChicago;0;0;0
Trento;ProVercelli;1;0;1
TrinitaOita;MitoHollyHock;0;0;0
UDBarbastro;CDTeruel;2;1;3
UnióndeSantaFe;Huracán;0;1;1
VansporFK;Erbaaspor;1;2;3
VittsjöGIKW;PiteåIFW;2;0;2
YeclanoDeportivo;Hercules;0;0;0
ASDPinetoCalcio;Campobasso;0;1;1
Casertana;Cavese;1;0;1
MontevideoWanderers;CentroAtléticoFénix;1;2;3
PolitehnicaIa?i;UnireaSlobozia;1;0;1
TristánSuárez;GuillermoBrown;3;2;5
Tyumen;FCTorpedoMoscow;0;3;3
AstonVillaU19;BolognaU19;3;1;4
BrowndeAdrogué;GimnasiadeMendoza;0;0;0
DifaâHassaniElJadidi;MaghrebAthleticTetoua;1;0;1
FCDynamoMakhachkala;SpartakMoscow;0;1;1
HamptonRichmond;EastbourneBorough;3;1;4
SCCMohammédia;MASFez;0;1;1
SouthAfricaW;NamibiaW;1;0;1
BogotáFC;OrsomarsoSC;2;3;5
Cartagena;ElcheCF;0;0;0
CDEldense;Zaragoza;2;3;5
FajrSepasi;SanatMesKerman;0;1;1
FKMornar;FKDe?i?Tuzi;1;1;2
FKSileks;FKShkupi;0;0;0
FUSdeRabat;OlympicSafi;3;0;3
GorMahia;KCB;0;0;0
KakamegaHomeboyz;NairobiCityStars;2;0;2
NiroyeZamini;ShahreRaz;1;0;1
Versailles;Chateauroux;1;0;1
AlOrobahFC;AlShababRiyadh;0;3;3
DeportivoCali;AméricadeCali;0;0;0
EnvigadoFC;ÁguilasDoradas;3;0;3
FCFratria;EtarVelikoTarnovo;3;1;4
Guastatoya;Municipal;1;2;3
